experiment,variant,instance,seed,time_s,value
late_ablation,late_noarchive,LK_1000_02,1,3.110,5162
late_ablation,late_noarchive,LK_1000_02,1,113.950,5164
late_ablation,late_noarchive,LK_1000_02,1,118.690,5165
late_ablation,late_noarchive,LK_1000_02,2,0.500,4877
late_ablation,late_noarchive,LK_1000_02,2,0.940,5136
late_ablation,late_noarchive,LK_1000_02,2,1.360,5138
late_ablation,late_noarchive,LK_1000_02,2,1.710,5150
late_ablation,late_noarchive,LK_1000_02,2,2.070,5158
late_ablation,late_noarchive,LK_1000_02,2,2.420,5159
late_ablation,late_noarchive,LK_1000_02,2,2.780,5161
late_ablation,late_noarchive,LK_1000_02,2,3.490,5162
late_ablation,late_noarchive,LK_1000_02,2,119.080,5164
late_ablation,late_noarchive,LK_1000_02,2,120.170,5166
late_ablation,late_noarchive,LK_1000_02,3,0.480,4890
late_ablation,late_noarchive,LK_1000_02,3,0.940,5111
late_ablation,late_noarchive,LK_1000_02,3,1.390,5136
late_ablation,late_noarchive,LK_1000_02,3,1.780,5152
late_ablation,late_noarchive,LK_1000_02,3,2.150,5159
late_ablation,late_noarchive,LK_1000_02,3,2.540,5161
late_ablation,late_noarchive,LK_1000_02,3,3.710,5162
late_ablation,late_noarchive,LK_1000_02,3,5.210,5164
late_ablation,late_noarchive,LK_1000_02,3,5.990,5166
late_ablation,late_noarchive,LK_1000_02,3,6.360,5167
late_ablation,late_noarchive,LK_1000_02,4,0.470,4899
late_ablation,late_noarchive,LK_1000_02,4,0.920,5109
late_ablation,late_noarchive,LK_1000_02,4,1.340,5141
late_ablation,late_noarchive,LK_1000_02,4,1.690,5146
late_ablation,late_noarchive,LK_1000_02,4,2.040,5155
late_ablation,late_noarchive,LK_1000_02,4,2.390,5160
late_ablation,late_noarchive,LK_1000_02,4,2.740,5161
late_ablation,late_noarchive,LK_1000_02,4,3.100,5162
late_ablation,late_noarchive,LK_1000_02,4,71.820,5163
late_ablation,late_noarchive,LK_1000_02,4,72.540,5164
late_ablation,late_noarchive,LK_1000_02,4,72.900,5165
late_ablation,late_noarchive,LK_1000_02,4,73.970,5166
late_ablation,late_noarchive,LK_1000_02,4,75.050,5167
late_ablation,late_noarchive,LK_1000_02,5,0.460,4893
late_ablation,late_noarchive,LK_1000_02,5,0.900,5130
late_ablation,late_noarchive,LK_1000_02,5,1.320,5141
late_ablation,late_noarchive,LK_1000_02,5,1.670,5154
late_ablation,late_noarchive,LK_1000_02,5,2.370,5160
late_ablation,late_noarchive,LK_1000_02,5,2.730,5162
late_ablation,late_noarchive,LK_1000_02,5,81.820,5164
late_ablation,late_noarchive,LK_1000_02,5,82.540,5167
late_ablation,late_noarchive,LK_1000_04,1,0.480,5130
late_ablation,late_noarchive,LK_1000_04,1,0.910,5405
late_ablation,late_noarchive,LK_1000_04,1,1.320,5418
late_ablation,late_noarchive,LK_1000_04,1,1.650,5429
late_ablation,late_noarchive,LK_1000_04,1,2.000,5430
late_ablation,late_noarchive,LK_1000_04,1,3.370,5431
late_ablation,late_noarchive,LK_1000_04,2,0.470,5138
late_ablation,late_noarchive,LK_1000_04,2,0.900,5409
late_ablation,late_noarchive,LK_1000_04,2,1.320,5412
late_ablation,late_noarchive,LK_1000_04,2,1.660,5426
late_ablation,late_noarchive,LK_1000_04,2,2.000,5431
late_ablation,late_noarchive,LK_1000_04,2,9.190,5432
late_ablation,late_noarchive,LK_1000_04,3,0.490,5125
late_ablation,late_noarchive,LK_1000_04,3,0.920,5409
late_ablation,late_noarchive,LK_1000_04,3,1.340,5425
late_ablation,late_noarchive,LK_1000_04,3,1.670,5429
late_ablation,late_noarchive,LK_1000_04,3,2.020,5431
late_ablation,late_noarchive,LK_1000_04,4,0.490,5122
late_ablation,late_noarchive,LK_1000_04,4,0.920,5409
late_ablation,late_noarchive,LK_1000_04,4,1.330,5421
late_ablation,late_noarchive,LK_1000_04,4,1.670,5428
late_ablation,late_noarchive,LK_1000_04,4,2.010,5430
late_ablation,late_noarchive,LK_1000_04,4,2.350,5431
late_ablation,late_noarchive,LK_1000_04,4,9.810,5432
late_ablation,late_noarchive,LK_1000_04,5,0.490,5142
late_ablation,late_noarchive,LK_1000_04,5,0.930,5395
late_ablation,late_noarchive,LK_1000_04,5,1.340,5422
late_ablation,late_noarchive,LK_1000_04,5,1.680,5431
late_ablation,late_noarchive,LK_1000_04,5,5.410,5432
late_ablation,late_noarchive,LK_1000_07,1,0.460,4982
late_ablation,late_noarchive,LK_1000_07,1,0.910,5219
late_ablation,late_noarchive,LK_1000_07,1,1.330,5237
late_ablation,late_noarchive,LK_1000_07,1,1.690,5254
late_ablation,late_noarchive,LK_1000_07,1,2.050,5256
late_ablation,late_noarchive,LK_1000_07,1,2.410,5267
late_ablation,late_noarchive,LK_1000_07,1,3.490,5268
late_ablation,late_noarchive,LK_1000_07,1,3.860,5269
late_ablation,late_noarchive,LK_1000_07,1,28.900,5270
late_ablation,late_noarchive,LK_1000_07,1,31.440,5272
late_ablation,late_noarchive,LK_1000_07,1,47.820,5273
late_ablation,late_noarchive,LK_1000_07,2,0.510,4993
late_ablation,late_noarchive,LK_1000_07,2,0.960,5211
late_ablation,late_noarchive,LK_1000_07,2,1.390,5238
late_ablation,late_noarchive,LK_1000_07,2,1.740,5257
late_ablation,late_noarchive,LK_1000_07,2,2.100,5261
late_ablation,late_noarchive,LK_1000_07,2,2.470,5267
late_ablation,late_noarchive,LK_1000_07,2,3.190,5271
late_ablation,late_noarchive,LK_1000_07,2,3.550,5273
late_ablation,late_noarchive,LK_1000_07,3,0.480,4997
late_ablation,late_noarchive,LK_1000_07,3,0.930,5206
late_ablation,late_noarchive,LK_1000_07,3,1.360,5229
late_ablation,late_noarchive,LK_1000_07,3,1.720,5252
late_ablation,late_noarchive,LK_1000_07,3,2.070,5258
late_ablation,late_noarchive,LK_1000_07,3,2.430,5259
late_ablation,late_noarchive,LK_1000_07,3,2.790,5266
late_ablation,late_noarchive,LK_1000_07,3,3.870,5268
late_ablation,late_noarchive,LK_1000_07,3,4.230,5270
late_ablation,late_noarchive,LK_1000_07,3,5.690,5271
late_ablation,late_noarchive,LK_1000_07,4,0.480,4990
late_ablation,late_noarchive,LK_1000_07,4,0.930,5210
late_ablation,late_noarchive,LK_1000_07,4,1.350,5230
late_ablation,late_noarchive,LK_1000_07,4,1.710,5251
late_ablation,late_noarchive,LK_1000_07,4,2.060,5261
late_ablation,late_noarchive,LK_1000_07,4,2.420,5265
late_ablation,late_noarchive,LK_1000_07,4,2.770,5268
late_ablation,late_noarchive,LK_1000_07,4,3.130,5270
late_ablation,late_noarchive,LK_1000_07,4,6.380,5271
late_ablation,late_noarchive,LK_1000_07,5,0.470,4999
late_ablation,late_noarchive,LK_1000_07,5,0.910,5201
late_ablation,late_noarchive,LK_1000_07,5,1.340,5256
late_ablation,late_noarchive,LK_1000_07,5,1.690,5257
late_ablation,late_noarchive,LK_1000_07,5,2.050,5267
